"list_name","name","label::English","label::Portuguese","label::Swahili","Country","Region","District","Ward","Village","Hamlet","code"
"Hamlet","Cuerelo A","Cuerelo A","Cuerelo A","Cuerelo A","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Cuerelo B","Cuerelo B","Cuerelo B","Cuerelo B","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Julius Nyerere","Julius Nyerere","Julius Nyerere","Julius Nyerere","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Liberdade","Liberdade","Liberdade","Liberdade","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Mauia","Mauia","Mauia","Mauia","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Mirrongone","Mirrongone","Mirrongone","Mirrongone","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Mudiba","Mudiba","Mudiba","Mudiba","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Nasarone","Nasarone","Nasarone","Nasarone","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Paz","Paz","Paz","Paz","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Samora Machel","Samora Machel","Samora Machel","Samora Machel","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua lua","NA","NA"
"Hamlet","25 de Setembro","25 de Setembro","25 de Setembro","25 de Setembro","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua Lua","NA","NA"
"Hamlet","7 de Abril A","7 de Abril A","7 de Abril A","7 de Abril A","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua Lua","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Lua Lua","NA","NA"
"Hamlet","Nhamirimba","Nhamirimba","Nhamirimba","Nhamirimba","Mozambique","Zambezia","Mopeia","Campo | Luala","Luala","NA","NA"
"Hamlet","Simogo","Simogo","Simogo","Simogo","Mozambique","Zambezia","Mopeia","Campo | Luala","Luala","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Luala","NA","NA"
"Hamlet","Mirebe","Mirebe","Mirebe","Mirebe","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"Hamlet","Mpiaeca","Mpiaeca","Mpiaeca","Mpiaeca","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"Hamlet","Mpolossa","Mpolossa","Mpolossa","Mpolossa","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"Hamlet","Nuando","Nuando","Nuando","Nuando","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Mpiaeca","NA","NA"
"Hamlet","Rimba","Rimba","Rimba","Rimba","Mozambique","Zambezia","Mopeia","Campo | Luala","Rimba","NA","NA"
"Hamlet","Rimba B","Rimba B","Rimba B","Rimba B","Mozambique","Zambezia","Mopeia","Campo | Luala","Rimba","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Rimba","NA","NA"
"Hamlet","1 de Junho A","1 de Junho A","1 de Junho A","1 de Junho A","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"Hamlet","7 de Abril A","7 de Abril A","7 de Abril A","7 de Abril A","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"Hamlet","7 de Abril B","7 de Abril B","7 de Abril B","7 de Abril B","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"Hamlet","7 de Abril C","7 de Abril C","7 de Abril C","7 de Abril C","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Simogo","NA","NA"
"Hamlet","Sitone","Sitone","Sitone","Sitone","Mozambique","Zambezia","Mopeia","Campo | Luala","Sitone","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Sitone","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Luala","Other","NA","NA"
"Hamlet","Micajune","Micajune","Micajune","Micajune","Mozambique","Zambezia","Mopeia","Campo | Mungane","Avalinho","NA","NA"
"Hamlet","Mipurune","Mipurune","Mipurune","Mipurune","Mozambique","Zambezia","Mopeia","Campo | Mungane","Avalinho","NA","NA"
"Hamlet","Namicole","Namicole","Namicole","Namicole","Mozambique","Zambezia","Mopeia","Campo | Mungane","Avalinho","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Mungane","Avalinho","NA","NA"
"Hamlet","Avareia","Avareia","Avareia","Avareia","Mozambique","Zambezia","Mopeia","Campo | Mungane","Biringuinho","NA","NA"
"Hamlet","Compone","Compone","Compone","Compone","Mozambique","Zambezia","Mopeia","Campo | Mungane","Biringuinho","NA","NA"
"Hamlet","Muanamaino","Muanamaino","Muanamaino","Muanamaino","Mozambique","Zambezia","Mopeia","Campo | Mungane","Biringuinho","NA","NA"
"Hamlet","Mungombe","Mungombe","Mungombe","Mungombe","Mozambique","Zambezia","Mopeia","Campo | Mungane","Biringuinho","NA","NA"
"Hamlet","Pambane","Pambane","Pambane","Pambane","Mozambique","Zambezia","Mopeia","Campo | Mungane","Biringuinho","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Mungane","Biringuinho","NA","NA"
"Hamlet","Guia","Guia","Guia","Guia","Mozambique","Zambezia","Mopeia","Campo | Mungane","Chirama","NA","NA"
"Hamlet","Luala","Luala","Luala","Luala","Mozambique","Zambezia","Mopeia","Campo | Mungane","Chirama","NA","NA"
"Hamlet","Mirerene","Mirerene","Mirerene","Mirerene","Mozambique","Zambezia","Mopeia","Campo | Mungane","Chirama","NA","NA"
"Hamlet","Zengue","Zengue","Zengue","Zengue","Mozambique","Zambezia","Mopeia","Campo | Mungane","Chirama","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Mungane","Chirama","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Campo | Mungane","Other","NA","NA"
"Hamlet","25 de Setembro","25 de Setembro","25 de Setembro","25 de Setembro","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Ambrosio","Ambrosio","Ambrosio","Ambrosio","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Bone","Bone","Bone","Bone","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Chimpene","Chimpene","Chimpene","Chimpene","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Chipire","Chipire","Chipire","Chipire","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Chitequeteque","Chitequeteque","Chitequeteque","Chitequeteque","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Chizimba","Chizimba","Chizimba","Chizimba","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Cua cua muana","Cua cua muana","Cua cua muana","Cua cua muana","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Dande","Dande","Dande","Dande","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Gemusse","Gemusse","Gemusse","Gemusse","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Malulo","Malulo","Malulo","Malulo","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Massancare","Massancare","Massancare","Massancare","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Mazalo","Mazalo","Mazalo","Mazalo","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Mitchiu","Mitchiu","Mitchiu","Mitchiu","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Muriwa","Muriwa","Muriwa","Muriwa","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Muto A","Muto A","Muto A","Muto A","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Muto B","Muto B","Muto B","Muto B","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Namacheta","Namacheta","Namacheta","Namacheta","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Ndima Mangaze","Ndima Mangaze","Ndima Mangaze","Ndima Mangaze","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Nhaminga","Nhaminga","Nhaminga","Nhaminga","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Nhangona","Nhangona","Nhangona","Nhangona","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Norte","Norte","Norte","Norte","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Tewe","Tewe","Tewe","Tewe","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Zangatupe","Zangatupe","Zangatupe","Zangatupe","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Zona Verde A","Zona Verde A","Zona Verde A","Zona Verde A","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Zona Verde B","Zona Verde B","Zona Verde B","Zona Verde B","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Chamanga","NA","NA"
"Hamlet","Alfredo","Alfredo","Alfredo","Alfredo","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Benejuaque","Benejuaque","Benejuaque","Benejuaque","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Chicote","Chicote","Chicote","Chicote","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Chunga","Chunga","Chunga","Chunga","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Cubalalica","Cubalalica","Cubalalica","Cubalalica","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Mbalame","Mbalame","Mbalame","Mbalame","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Nzondoene","Nzondoene","Nzondoene","Nzondoene","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Posso","Posso","Posso","Posso","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Sabesse","Sabesse","Sabesse","Sabesse","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Dombe","NA","NA"
"Hamlet","24 de Julho","24 de Julho","24 de Julho","24 de Julho","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","24 de Julho B","24 de Julho B","24 de Julho B","24 de Julho B","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","25 de Junho","25 de Junho","25 de Junho","25 de Junho","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","4 de Outubro","4 de Outubro","4 de Outubro","4 de Outubro","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","7 de Abril","7 de Abril","7 de Abril","7 de Abril","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","8 de Marco","8 de Marco","8 de Marco","8 de Marco","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Agostinho Neto","Agostinho Neto","Agostinho Neto","Agostinho Neto","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Armando Emilio Guebuza","Armando Emilio Guebuza","Armando Emilio Guebuza","Armando Emilio Guebuza","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Chiverano","Chiverano","Chiverano","Chiverano","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Cimento","Cimento","Cimento","Cimento","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Forca da Mudanca","Forca da Mudanca","Forca da Mudanca","Forca da Mudanca","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Josina Machel","Josina Machel","Josina Machel","Josina Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Liberdade A","Liberdade A","Liberdade A","Liberdade A","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Liberdade B","Liberdade B","Liberdade B","Liberdade B","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Luta Continua","Luta Continua","Luta Continua","Luta Continua","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Mazembe","Mazembe","Mazembe","Mazembe","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Mbaua","Mbaua","Mbaua","Mbaua","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Mifarinha","Mifarinha","Mifarinha","Mifarinha","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Nhalumbanda","Nhalumbanda","Nhalumbanda","Nhalumbanda","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Nhamissundo","Nhamissundo","Nhamissundo","Nhamissundo","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Ntada","Ntada","Ntada","Ntada","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Serracao","Serracao","Serracao","Serracao","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Marruma","NA","NA"
"Hamlet","Samora Machel","Samora Machel","Samora Machel","Samora Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Maruma","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Maruma","NA","NA"
"Hamlet","Mocha","Mocha","Mocha","Mocha","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Mocha","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Mocha","NA","NA"
"Hamlet","Barroso","Barroso","Barroso","Barroso","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Capece","Capece","Capece","Capece","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Cunhanhassa","Cunhanhassa","Cunhanhassa","Cunhanhassa","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Gale","Gale","Gale","Gale","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Gomoi","Gomoi","Gomoi","Gomoi","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Magamba","Magamba","Magamba","Magamba","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Mangala","Mangala","Mangala","Mangala","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Migoa","Migoa","Migoa","Migoa","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Mulaira","Mulaira","Mulaira","Mulaira","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","N'goma","N'goma","N'goma","N'goma","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Nota","Nota","Nota","Nota","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Ntongolo","Ntongolo","Ntongolo","Ntongolo","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Tambalico","Tambalico","Tambalico","Tambalico","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Tesoura","Tesoura","Tesoura","Tesoura","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Tiquita","Tiquita","Tiquita","Tiquita","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Vembe","Vembe","Vembe","Vembe","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Vumbe","Vumbe","Vumbe","Vumbe","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Sangalaza","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Cuacua","Other","NA","NA"
"Hamlet","Cocorico","Cocorico","Cocorico","Cocorico","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Mefula","Mefula","Mefula","Mefula","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Ngimbe","Ngimbe","Ngimbe","Ngimbe","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Ngombe","Ngombe","Ngombe","Ngombe","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Nhafimbo","Nhafimbo","Nhafimbo","Nhafimbo","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Sanguimbe","Sanguimbe","Sanguimbe","Sanguimbe","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Tole","Tole","Tole","Tole","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Cocorico","NA","NA"
"Hamlet","Liberdade","Liberdade","Liberdade","Liberdade","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Mefula","NA","NA"
"Hamlet","Mirui","Mirui","Mirui","Mirui","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Mefula","NA","NA"
"Hamlet","Nsalange","Nsalange","Nsalange","Nsalange","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Mefula","NA","NA"
"Hamlet","Nsondera","Nsondera","Nsondera","Nsondera","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Mefula","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Mefula","NA","NA"
"Hamlet","Armando Emilio Guebuza","Armando Emilio Guebuza","Armando Emilio Guebuza","Armando Emilio Guebuza","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Cimento","Cimento","Cimento","Cimento","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Cua-cua","Cua-cua","Cua-cua","Cua-cua","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Janeiro","Janeiro","Janeiro","Janeiro","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Josina Machel","Josina Machel","Josina Machel","Josina Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Liberdade","Liberdade","Liberdade","Liberdade","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Samora Machel","Samora Machel","Samora Machel","Samora Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhacatundo","NA","NA"
"Hamlet","1 de Maio","1 de Maio","1 de Maio","1 de Maio","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","25 de Junho","25 de Junho","25 de Junho","25 de Junho","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","Acordo de Roma","Acordo de Roma","Acordo de Roma","Acordo de Roma","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Eduardo Mondlane","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","Josina Machel","Josina Machel","Josina Machel","Josina Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","Nhamirere A","Nhamirere A","Nhamirere A","Nhamirere A","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","Samora Machel","Samora Machel","Samora Machel","Samora Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhamirere","NA","NA"
"Hamlet","Mazembe","Mazembe","Mazembe","Mazembe","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhanga","NA","NA"
"Hamlet","Nsanze","Nsanze","Nsanze","Nsanze","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhanga","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nhanga","NA","NA"
"Hamlet","1 de Maio","1 de Maio","1 de Maio","1 de Maio","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","3 de Fevereiro","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","Forca da Mudanca","Forca da Mudanca","Forca da Mudanca","Forca da Mudanca","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","Josina Machel","Josina Machel","Josina Machel","Josina Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","Matantune","Matantune","Matantune","Matantune","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","Nzanza Sede","Nzanza Sede","Nzanza Sede","Nzanza Sede","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","Obra","Obra","Obra","Obra","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Nzanza","NA","NA"
"Hamlet","12 de Outubro","12 de Outubro","12 de Outubro","12 de Outubro","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","7 de Abril","7 de Abril","7 de Abril","7 de Abril","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","Gundagunda","Gundagunda","Gundagunda","Gundagunda","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","Muabado","Muabado","Muabado","Muabado","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","Nhacolo","Nhacolo","Nhacolo","Nhacolo","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","Samora Machel","Samora Machel","Samora Machel","Samora Machel","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","Waia","Waia","Waia","Waia","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Veloso","NA","NA"
"Hamlet","Other","Other","Outro","Nyingine","Mozambique","Zambezia","Mopeia","Mopeia sede | Nzanza","Other","NA","NA"
"Hamlet","Botao B","Botao B","Botao B","Botao B","Mozambique","Zambezia","Mopeia","Mopeia sede | Rovuma/Conho","Botao","NA","NA"
